Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
11.68,4,0.07011588319,0.1167806011,0.1167806011,0.07045873296,0.07045873296,0.6599731035,0.6665116451,0.4015937351,0.26491791,9.547074373,164.1205701,164.1205688,2183992000
11.69,4,0.07009109846,0.1167395156,0.1167395156,0.07043382704,0.07043382704,0.6597425946,0.6662788318,0.4014672925,0.2648115393,9.543739567,164.0955422,164.0955408,2185861000
11.7,4,0.07006635648,0.1166984871,0.1166984871,0.07040896408,0.07040896408,0.6595122842,0.6660462204,0.4013408733,0.2647053471,9.540407654,164.0705711,164.0705697,2187731000
11.71,4,0.07004167661,0.1166575296,0.1166575296,0.07038416353,0.07038416353,0.6592820955,0.6658137354,0.4012144022,0.2645993332,9.537077552,164.0456396,164.0456383,2189601000
11.72,4,0.07001703964,0.1166166187,0.1166166187,0.07035940609,0.07035940609,0.6590519546,0.6655813013,0.4010878039,0.2644934974,9.533748179,164.0207344,164.0207331,2191471000
11.73,4,0.06999244792,0.1165757733,0.1165757733,0.07033469413,0.07033469413,0.6588220987,0.665349156,0.4009613166,0.2643878395,9.530422943,163.9958857,163.9958843,2193341000
11.74,4,0.06996791827,0.1165349928,0.1165349928,0.07031004453,0.07031004453,0.6585922771,0.6651170496,0.4008346903,0.2642823593,9.527098263,163.9710747,163.9710733,2195211000
11.75,4,0.06994343165,0.1164942665,0.1164942665,0.07028543817,0.07028543817,0.6583626106,0.6648851016,0.400708045,0.2641770566,9.523775853,163.9463128,163.9463115,2197081000
11.76,4,0.06991898905,0.1164535969,0.1164535969,0.07026087605,0.07026087605,0.658133121,0.6646533341,0.4005814027,0.2640719314,9.520456028,163.9216008,163.9215995,2198951000
11.77,4,0.06989461017,0.1164129966,0.1164129966,0.07023637797,0.07023637797,0.6579037035,0.6644216433,0.4004546601,0.2639669833,9.517137302,163.8969191,163.8969177,2200820000
11.78,4,0.06987027256,0.1163724513,0.1163724513,0.07021192135,0.07021192135,0.6576744791,0.664190149,0.4003279368,0.2638622121,9.51382139,163.8722939,163.8722925,2202690000
11.79,4,0.06984598691,0.1163319734,0.1163319734,0.07018751696,0.07018751696,0.6574454689,0.663958873,0.4002012552,0.2637576178,9.510508606,163.847726,163.8477246,2204560000
11.8,4,0.06982174522,0.1162915431,0.1162915431,0.07016315673,0.07016315673,0.6572165072,0.6637276488,0.4000744488,0.2636532001,9.507196564,163.8231779,163.8231765,2206430000
11.81,4,0.06979755464,0.1162511741,0.1162511741,0.07013884786,0.07013884786,0.6569876855,0.6634965684,0.3999476097,0.2635489588,9.503886581,163.7986549,163.7986536,2208300000
11.82,4,0.0697734168,0.1162108729,0.1162108729,0.07011459199,0.07011459199,0.6567590736,0.6632657022,0.3998208085,0.2634448937,9.500579666,163.7742098,163.7742084,2210170000
11.83,4,0.06974932257,0.1161706198,0.1161706198,0.07009037994,0.07009037994,0.6565305206,0.663034898,0.3996938934,0.2633410047,9.497273639,163.7497856,163.7497842,2212039000
11.84,4,0.06972527498,0.116130428,0.116130428,0.07006621478,0.07006621478,0.6563021729,0.6628043029,0.3995670114,0.2632372915,9.493970608,163.7254226,163.7254212,2213910000
11.85,4,0.0697012855,0.1160903037,0.1160903037,0.07004210799,0.07004210799,0.6560739547,0.6625738418,0.3994400877,0.263133754,9.490669495,163.7010958,163.7010944,2215779000
11.86,4,0.06967733534,0.1160502303,0.1160502303,0.07001804072,0.07001804072,0.6558458958,0.662343543,0.3993131509,0.263030392,9.487370707,163.6768116,163.6768102,2217649000
11.87,4,0.06965343601,0.1160102167,0.1160102167,0.06999402453,0.06999402453,0.6556179613,0.6621133726,0.3991861672,0.2629272053,9.484073759,163.6525471,163.6525457,2219519000
11.88,4,0.0696295895,0.1159702661,0.1159702661,0.06997006142,0.06997006142,0.6553901661,0.6618833455,0.3990591517,0.2628241937,9.480778864,163.6283425,163.6283411,2221389000
11.89,4,0.06960578261,0.1159303701,0.1159303701,0.06994613812,0.06994613812,0.6551625817,0.6616535324,0.3989321754,0.2627213571,9.477487034,163.6041948,163.6041934,2223259000
11.9,4,0.0695820302,0.1158905335,0.1158905335,0.06992226956,0.06992226956,0.6549350621,0.6614237882,0.398805093,0.2626186951,9.47419619,163.5800709,163.5800694,2225128000
11.91,4,0.06955831622,0.1158507511,0.1158507511,0.06989843963,0.06989843963,0.6547077627,0.6611942673,0.3986780596,0.2625162078,9.470908547,163.5560051,163.5560037,2226998000
11.92,4,0.06953466381,0.1158110358,0.1158110358,0.06987467156,0.06987467156,0.6544805361,0.6609648238,0.3985509291,0.2624138948,9.467622011,163.5319385,163.531937,2228868000
11.93,4,0.06951104114,0.1157713649,0.1157713649,0.06985093338,0.06985093338,0.6542535173,0.6607355908,0.3984238348,0.2623117559,9.464338489,163.5079528,163.5079514,2230738000
11.94,4,0.06948748019,0.1157317664,0.1157317664,0.06982725722,0.06982725722,0.6540266433,0.6605065072,0.3982967161,0.2622097911,9.461057108,163.4840077,163.4840063,2232608000
11.95,4,0.06946395994,0.1156922195,0.1156922195,0.06980362196,0.06980362196,0.6537999224,0.6602775799,0.3981695799,0.2621080001,9.457777967,163.4601048,163.4601034,2234478000
11.96,4,0.06944048955,0.1156527333,0.1156527333,0.06978003681,0.06978003681,0.6535733497,0.6600488047,0.398042422,0.2620063827,9.454501003,163.4362162,163.4362147,2236348000
11.97,4,0.06941706215,0.1156132996,0.1156132996,0.06975649486,0.06975649486,0.6533469103,0.6598201661,0.3979152274,0.2619049387,9.451225996,163.4123909,163.4123894,2238217000
11.98,4,0.06939368308,0.1155739247,0.1155739247,0.06973300147,0.06973300147,0.6531206141,0.6595916745,0.3977880066,0.2618036679,9.447953095,163.388604,163.3886025,2240087000
11.99,4,0.06937035348,0.1155346056,0.1155346056,0.06970955779,0.06970955779,0.6528944037,0.6593632724,0.3976607022,0.2617025703,9.444681476,163.3648432,163.3648417,2241957000
12,4,0.06934706367,0.115495347,0.115495347,0.06968615411,0.06968615411,0.6526684846,0.6591351652,0.3975335197,0.2616016455,9.44141408,163.3411537,163.3411522,2243827000
12.01,4,0.0693238243,0.1154561448,0.1154561448,0.06966280109,0.06966280109,0.6524426468,0.6589071429,0.3974062495,0.2615008933,9.438147901,163.3174663,163.3174648,2245697000
12.02,4,0.06930062469,0.115416993,0.115416993,0.06963948804,0.06963948804,0.6522169559,0.6586792707,0.397278957,0.2614003137,9.434883872,163.2938391,163.2938376,2247567000
12.03,4,0.06927748465,0.1153779113,0.1153779113,0.06961623486,0.06961623486,0.6519914101,0.658451548,0.3971516416,0.2612999064,9.431621985,163.2702538,163.2702523,2249437000
12.04,4,0.06925437665,0.1153388729,0.1153388729,0.06959301386,0.06959301386,0.6517660206,0.6582239844,0.3970243132,0.2611996712,9.428362376,163.2467042,163.2467027,2251306000
12.05,4,0.06923132571,0.1152999075,0.1152999075,0.06956985021,0.06956985021,0.6515408538,0.657996648,0.3968970401,0.2610996079,9.425106023,163.2231955,163.223194,2253176000
12.06,4,0.0692083143,0.1152609885,0.1152609885,0.06954672628,0.06954672628,0.651315782,0.6577694096,0.3967696932,0.2609997164,9.421851073,163.19973,163.1997285,2255046000
12.07,4,0.0691853414,0.1152221174,0.1152221174,0.06952364105,0.06952364105,0.6510908393,0.6575423034,0.3966423069,0.2608999965,9.418598015,163.1762938,163.1762922,2256916000
12.08,4,0.069162428,0.1151833225,0.1151833225,0.0695006156,0.0695006156,0.6508661305,0.6573154357,0.3965149878,0.2608004479,9.415348375,163.1528995,163.152898,2258786000
12.09,4,0.06913954307,0.1151445631,0.1151445631,0.06947761878,0.06947761878,0.6506415183,0.6570886669,0.3963875964,0.2607010705,9.412100151,163.1295522,163.1295507,2260656000
12.1,4,0.06911671761,0.1151058738,0.1151058738,0.06945468171,0.06945468171,0.6504170511,0.6568620477,0.3962601836,0.2606018641,9.40885407,163.1062445,163.106243,2262526000
12.11,4,0.06909393178,0.1150672405,0.1150672405,0.06943178445,0.06943178445,0.6501928148,0.6566356628,0.3961328342,0.2605028286,9.405611344,163.0829914,163.0829898,2264396000
12.12,4,0.06907119465,0.1150286621,0.1150286621,0.06940893615,0.06940893615,0.6499686625,0.6564093653,0.3960054017,0.2604039636,9.402369872,163.0597376,163.059736,2266265000
12.13,4,0.06904849549,0.1149901324,0.1149901324,0.069386126,0.069386126,0.6497446583,0.6561832191,0.39587795,0.2603052691,9.399130566,163.0365452,163.0365436,2268135000
12.14,4,0.06902584391,0.1149516639,0.1149516639,0.06936336365,0.06936336365,0.6495208452,0.6559572678,0.395750523,0.2602067449,9.395894053,163.0133976,163.013396,2270005000
12.15,4,0.06900323153,0.114913244,0.114913244,0.06934064071,0.06934064071,0.6492971611,0.6557314485,0.3956230578,0.2601083907,9.392659429,162.9902585,162.990257,2271875000
12.16,4,0.06898066671,0.1148748888,0.1148748888,0.06931796555,0.06931796555,0.6490737186,0.6555058748,0.3954956684,0.2600102064,9.389428323,162.9672048,162.9672033,2273745000
12.17,4,0.06895815007,0.1148365835,0.1148365835,0.0692953388,0.0692953388,0.6488502946,0.655280323,0.3953681312,0.2599121918,9.386197531,162.9441523,162.9441507,2275615000
12.18,4,0.06893567094,0.1147983374,0.1147983374,0.06927274976,0.06927274976,0.6486271773,0.6550550813,0.3952407346,0.2598143467,9.382971182,162.9211734,162.9211718,2277485000
12.19,4,0.06891324257,0.1147601477,0.1147601477,0.06925021172,0.06925021172,0.6484041346,0.6548299179,0.395113247,0.2597166709,9.379745954,162.8981978,162.8981962,2279354000
12.2,4,0.06889085008,0.1147220064,0.1147220064,0.06922770973,0.06922770973,0.6481812681,0.6546049337,0.3949857695,0.2596191643,9.376523293,162.8752798,162.8752782,2281224000
12.21,4,0.06886850388,0.1146839181,0.1146839181,0.06920525427,0.06920525427,0.6479584932,0.6543800446,0.394858218,0.2595218266,9.373301993,162.8523602,162.8523586,2283094000
12.22,4,0.06884620579,0.114645895,0.114645895,0.06918284715,0.06918284715,0.6477359568,0.6541553979,0.3947307403,0.2594246576,9.370084166,162.8295278,162.8295263,2284964000
12.23,4,0.06882394514,0.1146079211,0.1146079211,0.06916047765,0.06916047765,0.6475135838,0.6539309177,0.3946032604,0.2593276573,9.366868724,162.8067277,162.8067262,2286834000
12.24,4,0.06880173417,0.1145700077,0.1145700077,0.06913815807,0.06913815807,0.6472913617,0.6537065922,0.3944757669,0.2592308253,9.363655497,162.7839384,162.7839368,2288703000
12.25,4,0.06877955575,0.1145321402,0.1145321402,0.06911587121,0.06911587121,0.6470693259,0.6534824558,0.3943482943,0.2591341615,9.360444979,162.7612194,162.7612178,2290574000
12.26,4,0.06875742924,0.114494331,0.114494331,0.0690936365,0.0690936365,0.646847377,0.6532584101,0.3942207444,0.2590376657,9.357235762,162.7385188,162.7385172,2292443000
12.27,4,0.0687353475,0.1144565835,0.1144565835,0.06907144679,0.06907144679,0.6466256654,0.6530346054,0.3940932676,0.2589413378,9.354029995,162.7158556,162.715854,2294313000
12.28,4,0.06871330196,0.1144188797,0.1144188797,0.06904929345,0.06904929345,0.6464040572,0.652810907,0.3939657295,0.2588451775,9.350825751,162.6932357,162.6932341,2296183000
12.29,4,0.06869129376,0.1143812245,0.1143812245,0.06902717763,0.06902717763,0.6461826049,0.6525873674,0.3938381828,0.2587491846,9.347623783,162.670648,162.6706464,2298053000
12.3,4,0.06866934156,0.1143436382,0.1143436382,0.06900511809,0.06900511809,0.6459613328,0.6523640125,0.3937106535,0.258653359,9.344424459,162.648085,162.6480834,2299923000
